spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2021-02-07,44.0,44.0,3982,4136,3264,3207,125,121,93,60,-40.0,-45.0,-43.0,-44.0,-13.0,-18.0,-13.0,-16.0,1.0,-22.0,-4.0,11.0,-62.0,-63.0,-60.0,-62.0,16.0,18.0,12.0,10.0
1,2021-02-08,45.0,45.0,4136,3264,3207,3803,121,93,60,70,-45.0,-43.0,-44.0,-40.0,-18.0,-13.0,-16.0,-20.0,-22.0,-4.0,11.0,-19.0,-63.0,-60.0,-62.0,-64.0,18.0,12.0,10.0,16.0
1,2021-02-09,41.0,41.0,3264,3207,3803,2683,93,60,70,84,-43.0,-44.0,-40.0,-38.0,-13.0,-16.0,-20.0,-14.0,-4.0,11.0,-19.0,-14.0,-60.0,-62.0,-64.0,-62.0,12.0,10.0,16.0,16.0
1,2021-02-10,49.0,49.0,3207,3803,2683,3268,60,70,84,93,-44.0,-40.0,-38.0,-38.0,-16.0,-20.0,-14.0,-13.0,11.0,-19.0,-14.0,-21.0,-62.0,-64.0,-62.0,-62.0,10.0,16.0,16.0,16.0
1,2021-02-11,58.0,58.0,3803,2683,3268,3177,70,84,93,82,-40.0,-38.0,-38.0,-36.0,-20.0,-14.0,-13.0,-10.0,-19.0,-14.0,-21.0,-20.0,-64.0,-62.0,-62.0,-62.0,16.0,16.0,16.0,16.0
1,2021-02-12,47.0,47.0,2683,3268,3177,2679,84,93,82,79,-38.0,-38.0,-36.0,-37.0,-14.0,-13.0,-10.0,-10.0,-14.0,-21.0,-20.0,-29.0,-62.0,-62.0,-62.0,-62.0,16.0,16.0,16.0,18.0
1,2021-02-13,46.0,46.0,3268,3177,2679,3797,93,82,79,70,-38.0,-36.0,-37.0,-37.0,-13.0,-10.0,-10.0,-4.0,-21.0,-20.0,-29.0,-19.0,-62.0,-62.0,-62.0,-58.0,16.0,16.0,18.0,12.0
1,2021-02-14,29.0,29.0,3177,2679,3797,2204,82,79,70,23,-36.0,-37.0,-37.0,-29.0,-10.0,-10.0,-4.0,-3.0,-20.0,-29.0,-19.0,26.0,-62.0,-62.0,-58.0,-57.0,16.0,18.0,12.0,8.0
1,2021-02-15,24.0,24.0,2679,3797,2204,1763,79,70,23,37,-37.0,-37.0,-29.0,-49.0,-10.0,-4.0,-3.0,-30.0,-29.0,-19.0,26.0,8.0,-62.0,-58.0,-57.0,-72.0,18.0,12.0,8.0,22.0
1,2021-02-16,29.0,29.0,3797,2204,1763,4219,70,23,37,97,-37.0,-29.0,-49.0,-41.0,-4.0,-3.0,-30.0,-16.0,-19.0,26.0,8.0,-24.0,-58.0,-57.0,-72.0,-62.0,12.0,8.0,22.0,18.0
1,2021-02-17,62.0,62.0,2204,1763,4219,2561,23,37,97,44,-29.0,-49.0,-41.0,-32.0,-3.0,-30.0,-16.0,-6.0,26.0,8.0,-24.0,-8.0,-57.0,-72.0,-62.0,-58.0,8.0,22.0,18.0,15.0
1,2021-02-18,47.0,47.0,1763,4219,2561,3435,37,97,44,70,-49.0,-41.0,-32.0,-32.0,-30.0,-16.0,-6.0,-9.0,8.0,-24.0,-8.0,-14.0,-72.0,-62.0,-58.0,-59.0,22.0,18.0,15.0,15.0
1,2021-02-19,31.0,31.0,4219,2561,3435,3083,97,44,70,72,-41.0,-32.0,-32.0,-33.0,-16.0,-6.0,-9.0,-9.0,-24.0,-8.0,-14.0,-14.0,-62.0,-58.0,-59.0,-59.0,18.0,15.0,15.0,16.0
1,2021-02-20,29.0,29.0,2561,3435,3083,2657,44,70,72,50,-32.0,-32.0,-33.0,-30.0,-6.0,-9.0,-9.0,-5.0,-8.0,-14.0,-14.0,23.0,-58.0,-59.0,-59.0,-54.0,15.0,15.0,16.0,10.0
1,2021-02-21,22.0,22.0,3435,3083,2657,2407,70,72,50,44,-32.0,-33.0,-30.0,-29.0,-9.0,-9.0,-5.0,-8.0,-14.0,-14.0,23.0,42.0,-59.0,-59.0,-54.0,-55.0,15.0,16.0,10.0,7.0
1,2021-02-22,37.0,37.0,3083,2657,2407,3453,72,50,44,45,-33.0,-30.0,-29.0,-34.0,-9.0,-5.0,-8.0,-15.0,-14.0,23.0,42.0,-10.0,-59.0,-54.0,-55.0,-61.0,16.0,10.0,7.0,15.0
1,2021-02-23,31.0,31.0,2657,2407,3453,3213,50,44,45,41,-30.0,-29.0,-34.0,-32.0,-5.0,-8.0,-15.0,-8.0,23.0,42.0,-10.0,-6.0,-54.0,-55.0,-61.0,-60.0,10.0,7.0,15.0,14.0
1,2021-02-24,28.0,28.0,2407,3453,3213,2945,44,45,41,49,-29.0,-34.0,-32.0,-31.0,-8.0,-15.0,-8.0,-9.0,42.0,-10.0,-6.0,-5.0,-55.0,-61.0,-60.0,-59.0,7.0,15.0,14.0,14.0
1,2021-02-25,37.0,37.0,3453,3213,2945,3147,45,41,49,58,-34.0,-32.0,-31.0,-30.0,-15.0,-8.0,-9.0,-7.0,-10.0,-6.0,-5.0,-3.0,-61.0,-60.0,-59.0,-59.0,15.0,14.0,14.0,15.0
1,2021-02-26,30.0,30.0,3213,2945,3147,3172,41,49,58,47,-32.0,-31.0,-30.0,-29.0,-8.0,-9.0,-7.0,-5.0,-6.0,-5.0,-3.0,-3.0,-60.0,-59.0,-59.0,-58.0,14.0,14.0,15.0,15.0
1,2021-02-27,29.0,29.0,2945,3147,3172,2680,49,58,47,46,-31.0,-30.0,-29.0,-29.0,-9.0,-7.0,-5.0,-6.0,-5.0,-3.0,-3.0,9.0,-59.0,-59.0,-58.0,-53.0,14.0,15.0,15.0,9.0
1,2021-02-28,29.0,29.0,3147,3172,2680,2347,58,47,46,29,-30.0,-29.0,-29.0,-27.0,-7.0,-5.0,-6.0,-8.0,-3.0,-3.0,9.0,23.0,-59.0,-58.0,-53.0,-54.0,15.0,15.0,9.0,7.0
1,2021-03-01,29.0,29.0,3172,2680,2347,3694,47,46,29,24,-29.0,-29.0,-27.0,-30.0,-5.0,-6.0,-8.0,-11.0,-3.0,9.0,23.0,-9.0,-58.0,-53.0,-54.0,-60.0,15.0,9.0,7.0,14.0
1,2021-03-02,25.0,25.0,2680,2347,3694,2663,46,29,24,29,-29.0,-27.0,-30.0,-31.0,-6.0,-8.0,-11.0,-9.0,9.0,23.0,-9.0,-7.0,-53.0,-54.0,-60.0,-60.0,9.0,7.0,14.0,15.0
1,2021-03-03,34.0,34.0,2347,3694,2663,2784,29,24,29,62,-27.0,-30.0,-31.0,-28.0,-8.0,-11.0,-9.0,-6.0,23.0,-9.0,-7.0,15.0,-54.0,-60.0,-60.0,-57.0,7.0,14.0,15.0,14.0
1,2021-03-04,34.0,34.0,3694,2663,2784,2980,24,29,62,47,-30.0,-31.0,-28.0,-28.0,-11.0,-9.0,-6.0,-6.0,-9.0,-7.0,15.0,-2.0,-60.0,-60.0,-57.0,-59.0,14.0,15.0,14.0,15.0
1,2021-03-05,28.0,28.0,2663,2784,2980,2967,29,62,47,31,-31.0,-28.0,-28.0,-30.0,-9.0,-6.0,-6.0,-8.0,-7.0,15.0,-2.0,-8.0,-60.0,-57.0,-59.0,-58.0,15.0,14.0,15.0,16.0
1,2021-03-06,30.0,30.0,2784,2980,2967,2769,62,47,31,29,-28.0,-28.0,-30.0,-27.0,-6.0,-6.0,-8.0,-4.0,15.0,-2.0,-8.0,13.0,-57.0,-59.0,-58.0,-52.0,14.0,15.0,16.0,9.0
1,2021-03-07,21.0,21.0,2980,2967,2769,2648,47,31,29,22,-28.0,-30.0,-27.0,-25.0,-6.0,-8.0,-4.0,-7.0,-2.0,-8.0,13.0,40.0,-59.0,-58.0,-52.0,-53.0,15.0,16.0,9.0,7.0
1,2021-03-08,39.0,39.0,2967,2769,2648,4048,31,29,22,37,-30.0,-27.0,-25.0,-26.0,-8.0,-4.0,-7.0,-9.0,-8.0,13.0,40.0,13.0,-58.0,-52.0,-53.0,-58.0,16.0,9.0,7.0,13.0
1,2021-03-09,20.0,20.0,2769,2648,4048,2928,29,22,37,31,-27.0,-25.0,-26.0,-26.0,-4.0,-7.0,-9.0,-6.0,13.0,40.0,13.0,20.0,-52.0,-53.0,-58.0,-57.0,9.0,7.0,13.0,13.0
1,2021-03-10,24.0,24.0,2648,4048,2928,3059,22,37,31,28,-25.0,-26.0,-26.0,-25.0,-7.0,-9.0,-6.0,-6.0,40.0,13.0,20.0,23.0,-53.0,-58.0,-57.0,-55.0,7.0,13.0,13.0,13.0
1,2021-03-11,32.0,32.0,4048,2928,3059,3105,37,31,28,37,-26.0,-26.0,-25.0,-24.0,-9.0,-6.0,-6.0,-5.0,13.0,20.0,23.0,15.0,-58.0,-57.0,-55.0,-56.0,13.0,13.0,13.0,14.0
1,2021-03-12,38.0,38.0,2928,3059,3105,3515,31,28,37,30,-26.0,-25.0,-24.0,-25.0,-6.0,-6.0,-5.0,-6.0,20.0,23.0,15.0,7.0,-57.0,-55.0,-56.0,-55.0,13.0,13.0,14.0,14.0
1,2021-03-13,21.0,21.0,3059,3105,3515,3030,28,37,30,29,-25.0,-24.0,-25.0,-20.0,-6.0,-5.0,-6.0,-1.0,23.0,15.0,7.0,38.0,-55.0,-56.0,-55.0,-47.0,13.0,14.0,14.0,8.0
1,2021-03-14,25.0,25.0,3105,3515,3030,2711,37,30,29,29,-24.0,-25.0,-20.0,-23.0,-5.0,-6.0,-1.0,-8.0,15.0,7.0,38.0,12.0,-56.0,-55.0,-47.0,-53.0,14.0,14.0,8.0,7.0
1,2021-03-15,16.0,16.0,3515,3030,2711,3811,30,29,29,29,-25.0,-20.0,-23.0,-25.0,-6.0,-1.0,-8.0,-9.0,7.0,38.0,12.0,8.0,-55.0,-47.0,-53.0,-57.0,14.0,8.0,7.0,13.0
1,2021-03-16,21.0,21.0,3030,2711,3811,2857,29,29,29,25,-20.0,-23.0,-25.0,-25.0,-1.0,-8.0,-9.0,-4.0,38.0,12.0,8.0,14.0,-47.0,-53.0,-57.0,-57.0,8.0,7.0,13.0,13.0
1,2021-03-17,68.0,68.0,2711,3811,2857,3407,29,29,25,34,-23.0,-25.0,-25.0,-22.0,-8.0,-9.0,-4.0,-4.0,12.0,8.0,14.0,33.0,-53.0,-57.0,-57.0,-54.0,7.0,13.0,13.0,13.0
1,2021-03-18,38.0,38.0,3811,2857,3407,3613,29,25,34,34,-25.0,-25.0,-22.0,-23.0,-9.0,-4.0,-4.0,-4.0,8.0,14.0,33.0,6.0,-57.0,-57.0,-54.0,-55.0,13.0,13.0,13.0,14.0
1,2021-03-19,13.0,13.0,2857,3407,3613,4232,25,34,34,28,-25.0,-22.0,-23.0,-23.0,-4.0,-4.0,-4.0,-3.0,14.0,33.0,6.0,7.0,-57.0,-54.0,-55.0,-54.0,13.0,13.0,14.0,14.0
1,2021-03-20,27.0,27.0,3407,3613,4232,3417,34,34,28,30,-22.0,-23.0,-23.0,-18.0,-4.0,-4.0,-3.0,1.0,33.0,6.0,7.0,62.0,-54.0,-55.0,-54.0,-44.0,13.0,14.0,14.0,7.0
1,2021-03-21,22.0,22.0,3613,4232,3417,3125,34,28,30,21,-23.0,-23.0,-18.0,-15.0,-4.0,-3.0,1.0,-2.0,6.0,7.0,62.0,85.0,-55.0,-54.0,-44.0,-46.0,14.0,14.0,7.0,5.0
1,2021-03-22,23.0,23.0,4232,3417,3125,4863,28,30,21,39,-23.0,-18.0,-15.0,-20.0,-3.0,1.0,-2.0,-4.0,7.0,62.0,85.0,56.0,-54.0,-44.0,-46.0,-54.0,14.0,7.0,5.0,12.0
1,2021-03-23,49.0,49.0,3417,3125,4863,3569,30,21,39,20,-18.0,-15.0,-20.0,-21.0,1.0,-2.0,-4.0,-2.0,62.0,85.0,56.0,47.0,-44.0,-46.0,-54.0,-54.0,7.0,5.0,12.0,12.0
1,2021-03-24,28.0,28.0,3125,4863,3569,3949,21,39,20,24,-15.0,-20.0,-21.0,-23.0,-2.0,-4.0,-2.0,-4.0,85.0,56.0,47.0,11.0,-46.0,-54.0,-54.0,-55.0,5.0,12.0,12.0,13.0
1,2021-03-25,36.0,36.0,4863,3569,3949,5104,39,20,24,32,-20.0,-21.0,-23.0,-19.0,-4.0,-2.0,-4.0,0.0,56.0,47.0,11.0,55.0,-54.0,-54.0,-55.0,-53.0,12.0,12.0,13.0,13.0
1,2021-03-26,40.0,40.0,3569,3949,5104,5025,20,24,32,38,-21.0,-23.0,-19.0,-26.0,-2.0,-4.0,0.0,-7.0,47.0,11.0,55.0,-10.0,-54.0,-55.0,-53.0,-56.0,12.0,13.0,13.0,15.0
1,2021-03-27,34.0,34.0,3949,5104,5025,4315,24,32,38,21,-23.0,-19.0,-26.0,-20.0,-4.0,0.0,-7.0,1.0,11.0,55.0,-10.0,22.0,-55.0,-53.0,-56.0,-47.0,13.0,13.0,15.0,8.0
1,2021-03-28,24.0,24.0,5104,5025,4315,4183,32,38,21,25,-19.0,-26.0,-20.0,-23.0,0.0,-7.0,1.0,-7.0,55.0,-10.0,22.0,-13.0,-53.0,-56.0,-47.0,-54.0,13.0,15.0,8.0,8.0
1,2021-03-29,42.0,42.0,5025,4315,4183,6262,38,21,25,16,-26.0,-20.0,-23.0,-23.0,-7.0,1.0,-7.0,-5.0,-10.0,22.0,-13.0,16.0,-56.0,-47.0,-54.0,-56.0,15.0,8.0,8.0,13.0
1,2021-03-30,34.0,34.0,4315,4183,6262,3753,21,25,16,21,-20.0,-23.0,-23.0,-20.0,1.0,-7.0,-5.0,1.0,22.0,-13.0,16.0,53.0,-47.0,-54.0,-56.0,-54.0,8.0,8.0,13.0,12.0
1,2021-03-31,58.0,58.0,4183,6262,3753,8728,25,16,21,68,-23.0,-23.0,-20.0,-17.0,-7.0,-5.0,1.0,5.0,-13.0,16.0,53.0,18.0,-54.0,-56.0,-54.0,-53.0,8.0,13.0,12.0,12.0
1,2021-04-01,54.0,54.0,6262,3753,8728,5741,16,21,68,38,-23.0,-20.0,-17.0,-6.0,-5.0,1.0,5.0,22.0,16.0,53.0,18.0,13.0,-56.0,-54.0,-53.0,-52.0,13.0,12.0,12.0,11.0
1,2021-04-02,49.0,49.0,3753,8728,5741,3659,21,68,38,13,-20.0,-17.0,-6.0,-40.0,1.0,5.0,22.0,-17.0,53.0,18.0,13.0,53.0,-54.0,-53.0,-52.0,-66.0,12.0,12.0,11.0,23.0
1,2021-04-03,41.0,41.0,8728,5741,3659,7088,68,38,13,27,-17.0,-6.0,-40.0,-22.0,5.0,22.0,-17.0,14.0,18.0,13.0,53.0,42.0,-53.0,-52.0,-66.0,-50.0,12.0,11.0,23.0,8.0
1,2021-04-04,39.0,39.0,5741,3659,7088,3512,38,13,27,22,-6.0,-40.0,-22.0,-45.0,22.0,-17.0,14.0,-36.0,13.0,53.0,42.0,116.0,-52.0,-66.0,-50.0,-53.0,11.0,23.0,8.0,6.0
1,2021-04-05,38.0,38.0,3659,7088,3512,8322,13,27,22,23,-40.0,-22.0,-45.0,-21.0,-17.0,14.0,-36.0,0.0,53.0,42.0,116.0,82.0,-66.0,-50.0,-53.0,-60.0,23.0,8.0,6.0,16.0
1,2021-04-06,49.0,49.0,7088,3512,8322,10724,27,22,23,49,-22.0,-45.0,-21.0,-24.0,14.0,-36.0,0.0,1.0,42.0,116.0,82.0,55.0,-50.0,-53.0,-60.0,-55.0,8.0,6.0,16.0,13.0
1,2021-04-07,63.0,63.0,3512,8322,10724,7388,22,23,49,28,-45.0,-21.0,-24.0,-20.0,-36.0,0.0,1.0,2.0,116.0,82.0,55.0,48.0,-53.0,-60.0,-55.0,-54.0,6.0,16.0,13.0,13.0
1,2021-04-08,49.0,49.0,8322,10724,7388,8236,23,49,28,36,-21.0,-24.0,-20.0,-27.0,0.0,1.0,2.0,-3.0,82.0,55.0,48.0,70.0,-60.0,-55.0,-54.0,-55.0,16.0,13.0,13.0,14.0
1,2021-04-09,60.0,60.0,10724,7388,8236,9082,49,28,36,40,-24.0,-20.0,-27.0,-31.0,1.0,2.0,-3.0,-5.0,55.0,48.0,70.0,42.0,-55.0,-54.0,-55.0,-56.0,13.0,13.0,14.0,15.0
1,2021-04-10,42.0,42.0,7388,8236,9082,7492,28,36,40,34,-20.0,-27.0,-31.0,-28.0,2.0,-3.0,-5.0,-2.0,48.0,70.0,42.0,93.0,-54.0,-55.0,-56.0,-49.0,13.0,14.0,15.0,8.0
1,2021-04-11,38.0,38.0,8236,9082,7492,7712,36,40,34,24,-27.0,-31.0,-28.0,-29.0,-3.0,-5.0,-2.0,-6.0,70.0,42.0,93.0,63.0,-55.0,-56.0,-49.0,-53.0,14.0,15.0,8.0,8.0
1,2021-04-12,61.0,61.0,9082,7492,7712,10718,40,34,24,42,-31.0,-28.0,-29.0,-30.0,-5.0,-2.0,-6.0,-6.0,42.0,93.0,63.0,23.0,-56.0,-49.0,-53.0,-58.0,15.0,8.0,8.0,14.0
1,2021-04-13,37.0,37.0,7492,7712,10718,7423,34,24,42,34,-28.0,-29.0,-30.0,-29.0,-2.0,-6.0,-6.0,-1.0,93.0,63.0,23.0,65.0,-49.0,-53.0,-58.0,-57.0,8.0,8.0,14.0,14.0
1,2021-04-14,62.0,62.0,7712,10718,7423,8994,24,42,34,58,-29.0,-30.0,-29.0,-28.0,-6.0,-6.0,-1.0,-1.0,63.0,23.0,65.0,65.0,-53.0,-58.0,-57.0,-55.0,8.0,14.0,14.0,14.0
1,2021-04-15,55.0,55.0,10718,7423,8994,9609,42,34,58,54,-30.0,-29.0,-28.0,-28.0,-6.0,-1.0,-1.0,-2.0,23.0,65.0,65.0,27.0,-58.0,-57.0,-55.0,-57.0,14.0,14.0,14.0,15.0
1,2021-04-16,55.0,55.0,7423,8994,9609,9329,34,58,54,49,-29.0,-28.0,-28.0,-31.0,-1.0,-1.0,-2.0,-4.0,65.0,65.0,27.0,21.0,-57.0,-55.0,-57.0,-57.0,14.0,14.0,15.0,15.0
1,2021-04-17,25.0,25.0,8994,9609,9329,7325,58,54,49,41,-28.0,-28.0,-31.0,-31.0,-1.0,-2.0,-4.0,-3.0,65.0,27.0,21.0,59.0,-55.0,-57.0,-57.0,-52.0,14.0,15.0,15.0,9.0
1,2021-04-18,24.0,24.0,9609,9329,7325,8209,54,49,41,39,-28.0,-31.0,-31.0,-30.0,-2.0,-4.0,-3.0,-6.0,27.0,21.0,59.0,73.0,-57.0,-57.0,-52.0,-53.0,15.0,15.0,9.0,8.0
1,2021-04-19,65.0,65.0,9329,7325,8209,10220,49,41,39,38,-31.0,-31.0,-30.0,-31.0,-4.0,-3.0,-6.0,-8.0,21.0,59.0,73.0,45.0,-57.0,-52.0,-53.0,-59.0,15.0,9.0,8.0,14.0
1,2021-04-20,66.0,66.0,7325,8209,10220,7226,41,39,38,49,-31.0,-30.0,-31.0,-28.0,-3.0,-6.0,-8.0,1.0,59.0,73.0,45.0,28.0,-52.0,-53.0,-59.0,-57.0,9.0,8.0,14.0,14.0
1,2021-04-21,37.0,37.0,8209,10220,7226,8236,39,38,49,63,-30.0,-31.0,-28.0,-31.0,-6.0,-8.0,1.0,-5.0,73.0,45.0,28.0,15.0,-53.0,-59.0,-57.0,-58.0,8.0,14.0,14.0,15.0
1,2021-04-22,42.0,42.0,10220,7226,8236,9055,38,49,63,49,-31.0,-28.0,-31.0,-30.0,-8.0,1.0,-5.0,-3.0,45.0,28.0,15.0,14.0,-59.0,-57.0,-58.0,-58.0,14.0,14.0,15.0,16.0
1,2021-04-23,44.0,44.0,7226,8236,9055,8589,49,63,49,60,-28.0,-31.0,-30.0,-30.0,1.0,-5.0,-3.0,-2.0,28.0,15.0,14.0,42.0,-57.0,-58.0,-58.0,-57.0,14.0,15.0,16.0,15.0
1,2021-04-24,31.0,31.0,8236,9055,8589,7368,63,49,60,42,-31.0,-30.0,-30.0,-28.0,-5.0,-3.0,-2.0,0.0,15.0,14.0,42.0,78.0,-58.0,-58.0,-57.0,-50.0,15.0,16.0,15.0,9.0
1,2021-04-25,23.0,23.0,9055,8589,7368,6926,49,60,42,38,-30.0,-30.0,-28.0,-29.0,-3.0,-2.0,0.0,-4.0,14.0,42.0,78.0,37.0,-58.0,-57.0,-50.0,-55.0,16.0,15.0,9.0,8.0
1,2021-04-26,83.0,83.0,8589,7368,6926,8836,60,42,38,61,-30.0,-28.0,-29.0,-28.0,-2.0,0.0,-4.0,-4.0,42.0,78.0,37.0,42.0,-57.0,-50.0,-55.0,-58.0,15.0,9.0,8.0,14.0
1,2021-04-27,33.0,33.0,7368,6926,8836,6845,42,38,61,37,-28.0,-29.0,-28.0,-28.0,0.0,-4.0,-4.0,-1.0,78.0,37.0,42.0,60.0,-50.0,-55.0,-58.0,-57.0,9.0,8.0,14.0,14.0
1,2021-04-28,62.0,62.0,6926,8836,6845,8246,38,61,37,62,-29.0,-28.0,-28.0,-28.0,-4.0,-4.0,-1.0,-1.0,37.0,42.0,60.0,31.0,-55.0,-58.0,-57.0,-56.0,8.0,14.0,14.0,14.0
1,2021-04-29,47.0,47.0,8836,6845,8246,9190,61,37,62,55,-28.0,-28.0,-28.0,-26.0,-4.0,-1.0,-1.0,1.0,42.0,60.0,31.0,38.0,-58.0,-57.0,-56.0,-56.0,14.0,14.0,14.0,14.0
1,2021-04-30,55.0,55.0,6845,8246,9190,8259,37,62,55,55,-28.0,-28.0,-26.0,-29.0,-1.0,-1.0,1.0,0.0,60.0,31.0,38.0,9.0,-57.0,-56.0,-56.0,-57.0,14.0,14.0,14.0,15.0
1,2021-05-01,27.0,27.0,8246,9190,8259,6545,62,55,55,25,-28.0,-26.0,-29.0,-25.0,-1.0,1.0,0.0,5.0,31.0,38.0,9.0,80.0,-56.0,-56.0,-57.0,-47.0,14.0,14.0,15.0,8.0
1,2021-05-02,20.0,20.0,9190,8259,6545,5966,55,55,25,24,-26.0,-29.0,-25.0,-24.0,1.0,0.0,5.0,0.0,38.0,9.0,80.0,99.0,-56.0,-57.0,-47.0,-50.0,14.0,15.0,8.0,7.0
1,2021-05-03,60.0,60.0,8259,6545,5966,10933,55,25,24,65,-29.0,-25.0,-24.0,-27.0,0.0,5.0,0.0,-2.0,9.0,80.0,99.0,23.0,-57.0,-47.0,-50.0,-57.0,15.0,8.0,7.0,13.0
1,2021-05-04,35.0,35.0,6545,5966,10933,6638,25,24,65,66,-25.0,-24.0,-27.0,-27.0,5.0,0.0,-2.0,2.0,80.0,99.0,23.0,42.0,-47.0,-50.0,-57.0,-57.0,8.0,7.0,13.0,14.0
1,2021-05-05,51.0,51.0,5966,10933,6638,7800,24,65,66,37,-24.0,-27.0,-27.0,-27.0,0.0,-2.0,2.0,1.0,99.0,23.0,42.0,35.0,-50.0,-57.0,-57.0,-56.0,7.0,13.0,14.0,14.0
1,2021-05-06,43.0,43.0,10933,6638,7800,7957,65,66,37,42,-27.0,-27.0,-27.0,-24.0,-2.0,2.0,1.0,4.0,23.0,42.0,35.0,66.0,-57.0,-57.0,-56.0,-55.0,13.0,14.0,14.0,13.0
1,2021-05-07,55.0,55.0,6638,7800,7957,7640,66,37,42,44,-27.0,-27.0,-24.0,-27.0,2.0,1.0,4.0,3.0,42.0,35.0,66.0,51.0,-57.0,-56.0,-55.0,-56.0,14.0,14.0,13.0,14.0
1,2021-05-08,,,7800,7957,7640,6086,37,42,44,31,-27.0,-24.0,-27.0,-23.0,1.0,4.0,3.0,13.0,35.0,66.0,51.0,65.0,-56.0,-55.0,-56.0,-50.0,14.0,13.0,14.0,8.0
1,2021-05-09,,,7957,7640,6086,5693,42,44,31,23,-24.0,-27.0,-23.0,-15.0,4.0,3.0,13.0,11.0,66.0,51.0,65.0,110.0,-55.0,-56.0,-50.0,-48.0,13.0,14.0,8.0,5.0
1,2021-05-10,,,7640,6086,5693,8864,44,31,23,83,-27.0,-23.0,-15.0,-26.0,3.0,13.0,11.0,-2.0,51.0,65.0,110.0,68.0,-56.0,-50.0,-48.0,-56.0,14.0,8.0,5.0,13.0
1,2021-05-11,,,6086,5693,8864,5374,31,23,83,33,-23.0,-15.0,-26.0,-26.0,13.0,11.0,-2.0,2.0,65.0,110.0,68.0,49.0,-50.0,-48.0,-56.0,-57.0,8.0,5.0,13.0,14.0
1,2021-05-12,,,5693,8864,5374,6557,23,83,33,62,-15.0,-26.0,-26.0,-23.0,11.0,-2.0,2.0,6.0,110.0,68.0,49.0,80.0,-48.0,-56.0,-57.0,-54.0,5.0,13.0,14.0,13.0
1,2021-05-13,,,8864,5374,6557,5786,83,33,62,47,-26.0,-26.0,-23.0,-20.0,-2.0,2.0,6.0,7.0,68.0,49.0,80.0,115.0,-56.0,-57.0,-54.0,-53.0,13.0,14.0,13.0,13.0
1,2021-05-14,,,5374,6557,5786,6783,33,62,47,55,-26.0,-23.0,-20.0,-23.0,2.0,6.0,7.0,6.0,49.0,80.0,115.0,106.0,-57.0,-54.0,-53.0,-52.0,14.0,13.0,13.0,13.0
1,2021-05-15,,,6557,5786,6783,4491,62,47,55,27,-23.0,-20.0,-23.0,-21.0,6.0,7.0,6.0,8.0,80.0,115.0,106.0,149.0,-54.0,-53.0,-52.0,-43.0,13.0,13.0,13.0,6.0
1,2021-05-16,,,5786,6783,4491,4302,47,55,27,20,-20.0,-23.0,-21.0,-15.0,7.0,6.0,8.0,7.0,115.0,106.0,149.0,164.0,-53.0,-52.0,-43.0,-45.0,13.0,13.0,6.0,4.0
1,2021-05-17,,,6783,4491,4302,6424,55,27,20,60,-23.0,-21.0,-15.0,-20.0,6.0,8.0,7.0,5.0,106.0,149.0,164.0,96.0,-52.0,-43.0,-45.0,-54.0,13.0,6.0,4.0,12.0
1,2021-05-18,,,4491,4302,6424,3877,27,20,60,35,-21.0,-15.0,-20.0,-21.0,8.0,7.0,5.0,7.0,149.0,164.0,96.0,99.0,-43.0,-45.0,-54.0,-54.0,6.0,4.0,12.0,12.0
1,2021-05-19,,,4302,6424,3877,4814,20,60,35,51,-15.0,-20.0,-21.0,-20.0,7.0,5.0,7.0,8.0,164.0,96.0,99.0,95.0,-45.0,-54.0,-54.0,-55.0,4.0,12.0,12.0,13.0
1,2021-05-20,,,6424,3877,4814,4836,60,35,51,43,-20.0,-21.0,-20.0,-17.0,5.0,7.0,8.0,13.0,96.0,99.0,95.0,95.0,-54.0,-54.0,-55.0,-54.0,12.0,12.0,13.0,12.0
1,2021-05-21,,,3877,4814,4836,4531,35,51,43,55,-21.0,-20.0,-17.0,,7.0,8.0,13.0,,99.0,95.0,95.0,,-54.0,-55.0,-54.0,,12.0,13.0,12.0,
