spatial id,temporal id,Target (normal),Normal target,Tmax t,Tmin_Summer t,Tmin_Winter t,DegreeDays t,ColdTolerance t+1,RelativeHumidity t,SMI t,WindSpeed t,PeakEmergence t,PineCover t,PineHeight t,PineAge t,Latitude,Longitude,Elevation,Slope,Aspect,Northerness,Easterness,Stems,BP0,BP1,BP2,BP3,BP0red,BP1red,BP2red,BP3red,BP0man,BP1man,BP2man,BP3man,Dist2BorderS
894,2010,1.0,1.0,29.9391,1.5238,-30.0239,1120.76734,0.40223,65.6093,95.8775,12.11035,228,8.29913998744428,13.6816772715652,76.65023025995491,49.5753563161,-109.96209036379999,1336,8.45,110.0,-0.34202014332566905,0.939692620785908,331.423897446915,0,0,0,0,0,0,0,0,0,0,0,0,90.2973282697052
895,2010,1.0,1.0,30.0535,1.5822,-30.1019,1133.8440050000004,0.40279,65.6042666666667,95.8283333333333,12.1046,227,16.8575488472413,13.688356608805401,77.77577065752621,49.5753563161,-109.96070536379999,1322,9.45,110.6,-0.35184164840470195,0.936059535738973,322.283344114916,0,0,0,0,0,0,0,0,0,0,0,0,89.94985812692009
898,2010,1.0,1.0,30.5795,1.8118,-30.4552,1190.687591,0.40545,65.5778666666667,95.4833333333333,12.12775,224,29.4756261750672,13.3057870474416,63.252801744752105,49.5753563161,-109.95655036379999,1262,3.01,56.8,0.5475632234925499,0.836764313458962,294.403158398596,0,0,0,0,0,0,0,0,0,0,0,0,89.08161101475241
899,2010,1.0,1.0,30.5213,1.7718,-30.3852,1183.524025,0.40539,65.5821333333333,95.5171333333333,12.1087,225,21.078264498713,13.067657283004301,59.9239511850374,49.5753563161,-109.95516536379999,1272,7.54,308.6,0.6238795967093871,-0.7815204724188181,253.89922489248798,0,0,0,0,0,0,0,0,0,0,0,0,88.7972592354945
901,2010,1.0,1.0,30.2557,1.6675,-30.1901,1160.263838,0.40334,65.5900333333333,95.6549,12.07635,226,10.8056112937838,11.403205867793801,52.973864882033006,49.5753563161,-109.9523953638,1292,7.78,317.0,0.7313537016191709,-0.6819983600624978,338.309165811547,0,0,0,0,0,0,0,0,0,0,0,0,88.2465639385975
906,2010,1.0,1.0,29.9683,1.5246,-29.9421,1130.648459,0.40165,65.601,95.8018,12.02845,227,6.956841421622809,2.6664044673880203,14.4745827209881,49.5753563161,-109.9454703638,1326,5.11,318.8,0.7524149088957242,-0.6586894601186801,273.06015766278097,0,0,0,0,0,0,0,0,0,0,0,0,87.1143511129085
954,2010,1.0,1.0,29.4975,1.5506,-30.191,1086.00977,0.40646,65.6257333333333,96.0578333333333,12.28335,229,10.9595623336315,2.8411293346534903,14.5236920310745,49.57625631609999,-109.99948536379999,1340,14.0,3.5,0.998134798421867,0.06104853953485701,348.9045001263881,0,0,0,0,0,0,0,0,0,0,0,0,170.885009240584
958,2010,1.0,1.0,30.3224,1.7795,-30.531,1156.712508,0.40601,65.6059666666667,95.6480333333333,12.28435,226,8.7939857387787,2.85736532542978,13.4588319216709,49.57625631609999,-109.9939453638,1285,5.58,31.8,0.849892692986864,0.5269557954966779,393.028404779572,0,0,0,0,0,0,0,0,0,0,0,0,177.412714241269
970,2010,1.0,1.0,30.0976,1.5761,-30.1561,1129.784126,0.40244,65.6112,95.8109666666667,12.1816,228,20.1769860525092,6.63946276650722,29.041495554574798,49.57625631609999,-109.97732536379999,1328,6.42,118.0,-0.469471562785891,0.882947592858927,424.910632360828,0,0,0,0,0,0,0,0,0,0,0,0,194.356368773223
971,2010,1.0,1.0,30.0947,1.5743,-30.1487,1129.930623,0.40243,65.6106,95.8107666666667,12.175,228,16.507132314300197,7.5019636402182615,31.6224583661733,49.57625631609999,-109.97594036379999,1328,6.42,118.0,-0.469471562785891,0.882947592858927,336.035549811269,0,0,0,0,0,0,0,0,0,0,0,0,193.982840113283
79,2011,0.0,0.0,31.9898,4.2163,-33.0063,1231.037201,0.42088,72.9279333333333,94.9553,12.6037,217,0.018869760506906003,0.0,0.0,49.5528563161,-109.89976536379999,1203,8.98,351.0,0.987688340595138,-0.15643446504023098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2968.5920230673805
80,2011,0.0,0.0,31.9264,4.205,-32.9887,1225.82624,0.4205,72.93673333333331,95.0028,12.59215,217,0.0,0.0,0.0,49.5528563161,-109.89838036379999,1206,8.35,14.8,0.9668233886044592,0.25544575793579,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3028.0244554128003
81,2011,0.0,0.0,32.0122,4.23,-33.0191,1235.212884,0.42076,72.9304666666667,94.9337,12.59905,217,0.0,0.0,0.0,49.5528563161,-109.89699536379999,1200,7.05,46.2,0.692143173870407,0.721760228098362,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3089.1348490963
82,2011,0.0,0.0,32.2018,4.2792,-33.0822,1253.863984,0.42145,72.9129333333333,94.7518,12.62005,217,0.0,0.0,0.0,49.5528563161,-109.89561036379999,1188,4.5,52.3,0.611527040185831,0.7912235329674899,16.8825381230545,0,0,0,0,0,0,0,0,0,0,0,0,3152.6849448638395
83,2011,0.0,0.0,32.2633,4.296,-33.1023,1259.9470789999998,0.42159,72.9092666666667,94.6648333333333,12.624,216,0.252374777503519,0.0,0.0,49.5528563161,-109.89422536379999,1184,3.35,35.9,0.810041640445796,0.5863723567357889,34.3082647385036,0,0,0,0,0,0,0,0,0,0,0,0,3217.6434536059196
84,2011,0.0,0.0,32.2589,4.2967,-33.1008,1259.901756,0.4214600000000001,72.913,94.6652666666667,12.61865,216,0.491602444179989,0.0,0.0,49.5528563161,-109.89284036379999,1184,3.35,35.9,0.810041640445796,0.5863723567357889,36.139314468167896,0,0,0,0,0,0,0,0,0,0,0,0,3284.83978757618
85,2011,0.0,0.0,32.2571,4.3134,-33.1212,1260.635699,0.42169,72.90916666666669,94.6161333333333,12.6229,216,0.8747725186362909,0.0,0.0,49.5528563161,-109.89145536379999,1180,4.82,38.2,0.785856893175402,0.618408395357554,35.5807576739389,0,0,0,0,0,0,0,0,0,0,0,0,3353.20213075466
86,2011,0.0,0.0,32.2585,4.3382,-33.1526,1261.994319,0.42207,72.9011,94.5955666666667,12.6324,216,7.491457995930428,0.0,0.0,49.5528563161,-109.89007036379999,1174,6.91,42.3,0.73963109497861,0.673012513509773,121.19602606433901,0,0,0,0,0,0,0,0,0,0,0,0,3423.6212410960693
97,2011,0.0,0.0,32.193000000000005,4.2684,-33.0753,1251.249766,0.42172,72.9034333333333,94.7784666666667,12.62885,217,0.0,0.0,0.0,49.5537563161,-109.89976536379999,1190,4.83,3.7,0.9979156182721792,0.064532308252958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2887.66616365125
98,2011,0.0,0.0,32.131,4.2692,-33.0738,1246.124582,0.4217,72.9072,94.8346,12.6235,217,0.019882185539203,0.0,0.0,49.5537563161,-109.89838036379999,1190,6.8,11.4,0.980271174621722,0.197657340379126,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2948.72900301083
99,2011,0.0,0.0,32.1474,4.282,-33.0885,1248.520574,0.42179,72.9054666666667,94.8112,12.62495,217,0.012541407820523,0.0,0.0,49.5537563161,-109.89699536379999,1187,6.81,23.5,0.917060074385124,0.398749068925246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3011.4477887112207
100,2011,0.0,0.0,32.2365,4.2988,-33.1087,1257.35525,0.42184,72.9017333333333,94.6950666666667,12.6289,216,0.184507389225587,0.0,0.0,49.5537563161,-109.89561036379999,1183,4.82,28.5,0.8788171126619649,0.477158760259608,6.77182500295885,0,0,0,0,0,0,0,0,0,0,0,0,3076.60180178984
101,2011,0.0,0.0,32.289,4.3116,-33.1235,1262.824258,0.42187,72.8997333333333,94.6071666666667,12.63075,216,0.0,0.0,0.0,49.5537563161,-109.89422536379999,1180,3.84,35.3,0.8161375900801601,0.577857624383505,20.651017427744602,0,0,0,0,0,0,0,0,0,0,0,0,3143.13187478808
102,2011,0.0,0.0,32.2847,4.3123,-33.1221,1262.77779,0.42173,72.9035,94.6048333333333,12.62545,216,0.181343487661707,0.0,0.0,49.5537563161,-109.89284036379999,1180,3.84,35.3,0.8161375900801601,0.577857624383505,41.10132347698161,0,0,0,0,0,0,0,0,0,0,0,0,3211.8861895186897
103,2011,0.0,0.0,32.3034,4.337,-33.1535,1265.767806,0.42207,72.8954333333333,94.5497666666667,12.6349,216,0.794122182624506,0.0,0.0,49.5537563161,-109.89145536379999,1174,5.44,48.5,0.662620048215738,0.7489557207890021,42.5532898804468,0,0,0,0,0,0,0,0,0,0,0,0,3281.76729242026
104,2011,0.0,0.0,32.3842,4.3818,-33.2126,1274.737195,0.42267,72.8764333333333,94.4147666666667,12.65785,216,1.17263644475133,0.0,0.0,49.5537563161,-109.89007036379999,1163,6.61,51.5,0.6225146366376201,0.782608156852414,40.8671950626685,0,0,0,0,0,0,0,0,0,0,0,0,3353.6853714412105
115,2011,0.0,0.0,32.3023,4.276,-33.0854,1262.030211,0.42159,72.8979333333333,94.6536666666667,12.63065,216,0.012558219959029,0.0,0.0,49.554656316099994,-109.89976536379999,1188,1.97,104.4,-0.24868988716485504,0.968583161128631,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2807.9742658319396
116,2011,0.0,0.0,32.3202,4.3009,-33.1164,1264.686871,0.42198,72.8904,94.6088,12.6391,216,0.064789576730007,0.0,0.0,49.554656316099994,-109.89838036379999,1182,2.78,70.6,0.332161131883703,0.943222657947601,0.850725465811365,0,0,0,0,0,0,0,0,0,0,0,0,2870.7315616893898
117,2011,0.0,0.0,32.3305,4.3177,-33.1367,1266.250051,0.4222,72.8864333333333,94.5641333333333,12.64335,216,0.221369047304918,0.0,0.0,49.554656316099994,-109.89699536379999,1178,3.34,44.7,0.7107994738729921,0.703394702810504,2.35577245987915,0,0,0,0,0,0,0,0,0,0,0,0,2935.116316546189
118,2011,0.0,0.0,32.3448,4.3265,-33.1462,1267.931994,0.42222,72.88623333333331,94.5365666666667,12.64295,216,0.8014385941532959,0.0,0.0,49.554656316099994,-109.89561036379999,1176,3.38,26.2,0.8972583696743279,0.441505852791745,6.07527102291488,0,0,0,0,0,0,0,0,0,0,0,0,3001.9262607742103
119,2011,0.0,0.0,32.3381,4.3312,-33.1502,1267.877768,0.42217,72.888,94.5348666666667,12.64015,216,0.501303063387127,0.0,0.0,49.554656316099994,-109.89422536379999,1175,3.84,34.5,0.824126188622016,0.5664062369248329,12.519536509938199,0,0,0,0,0,0,0,0,0,0,0,0,3070.073764106989
120,2011,0.0,0.0,32.3337,4.3319,-33.1488,1267.83002,0.42204,72.8917666666667,94.52233333333332,12.6349,216,0.30222682233898,0.0,0.0,49.554656316099994,-109.89284036379999,1175,3.84,34.5,0.824126188622016,0.5664062369248329,83.677610698327,0,0,0,0,0,0,0,0,0,0,0,0,3140.4266763656897
121,2011,0.0,0.0,32.3634,4.3566,-33.1804,1271.894322,0.42232,72.8833,94.4664,12.6448,216,1.07608344660457,0.0,0.0,49.554656316099994,-109.89145536379999,1169,5.23,56.0,0.5591929034707471,0.8290375725550421,102.748307883376,0,0,0,0,0,0,0,0,0,0,0,0,3211.86160165064
122,2011,0.0,0.0,32.4763,4.3973,-33.2342,1283.594409,0.42275,72.8658333333333,94.3000333333333,12.6657,216,0.781008123812626,0.0,0.0,49.554656316099994,-109.89007036379999,1159,5.11,65.6,0.4131044298245421,0.9106836608061768,46.3261511515411,0,0,0,0,0,0,0,0,0,0,0,0,3285.3089804854303
133,2011,0.0,0.0,32.3331,4.2514,-33.0526,1264.630206,0.42085,72.9069666666667,94.6399333333333,12.61465,216,0.0,0.0,0.0,49.555556316099995,-109.89976536379999,1194,5.15,166.6,-0.972775878209396,0.23174790349415805,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2729.6244106594395
134,2011,0.0,0.0,32.3829,4.2804,-33.0888,1270.892415,0.42124,72.8979666666667,94.5594666666667,12.6249,216,0.018945560014371,0.0,0.0,49.555556316099995,-109.89838036379999,1187,7.05,149.1,-0.858064905723644,0.51354125205817,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2794.1408357544897
135,2011,0.0,0.0,32.4122,4.3133,-33.1307,1274.650523,0.4218,72.8864333333333,94.4947333333333,12.6383,216,0.14848312489530402,0.0,0.0,49.555556316099995,-109.89699536379999,1179,5.95,132.0,-0.6691306063588579,0.743144825477394,0.816751974480837,0,0,0,0,0,0,0,0,0,0,0,0,2860.2489660299493
136,2011,0.0,0.0,32.4259,4.3421,-33.1675,1276.354725,0.42231,72.8762333333333,94.43356666666668,12.65015,216,0.777931659734065,2.27373675443232e-13,0.0,49.555556316099995,-109.89561036379999,1172,3.29,93.9,-0.068015290665248,0.997684278835605,5.8422781037375,0,0,0,0,0,0,0,0,0,0,0,0,2928.76599540452
137,2011,0.0,0.0,32.4051,4.3508,-33.1771,1274.697223,0.4224100000000001,72.8759,94.4305,12.64995,216,0.93958293538077,0.0,0.0,49.555556316099995,-109.89422536379999,1170,3.29,50.2,0.6401096994849549,0.7682835235935229,11.9163672779705,0,0,0,0,0,0,0,0,0,0,0,0,2998.57536306755
138,2011,0.0,0.0,32.4008,4.3515,-33.1757,1274.647602,0.42228,72.8796333333333,94.4311666666667,12.64475,216,0.89905647745536,0.0,0.0,49.555556316099995,-109.89284036379999,1170,3.29,50.2,0.6401096994849549,0.7682835235935229,98.6081486882176,0,0,0,0,0,0,0,0,0,0,0,0,3070.56556433424
139,2011,0.0,0.0,32.4527,4.3802,-33.2129,1280.633254,0.42259,72.8687333333333,94.3422666666667,12.65755,216,1.18133236192625,0.0,0.0,49.555556316099995,-109.89145536379999,1163,4.24,61.4,0.4786918579406071,0.877982975427981,157.246851373689,0,0,0,0,0,0,0,0,0,0,0,0,3143.58707507511
140,2011,0.0,0.0,32.5417,4.4089,-33.2503,1289.818918,0.42281,72.8572,94.2171666666667,12.67105,216,0.9303368525797848,0.0,0.0,49.555556316099995,-109.89007036379999,1156,3.89,73.8,0.278991106039229,0.9602936856769432,99.0794773494927,0,0,0,0,0,0,0,0,0,0,0,0,3218.59146081302
151,2011,0.0,0.0,32.2625,4.1984,-32.9825,1256.396197,0.41962,72.9277,94.7351666666667,12.5848,217,0.0,0.0,0.0,49.5564563161,-109.89976536379999,1207,6.54,201.2,-0.9323238012155122,-0.361624570082092,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2652.73551621755
152,2011,0.0,0.0,32.2533,4.2113,-32.9968,1257.716145,0.41969,72.9265333333333,94.74153333333332,12.5854,217,0.004600991940419,0.0,0.0,49.5564563161,-109.89838036379999,1204,9.74,158.2,-0.928485826880913,0.371367835550235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2719.0757022694893
153,2011,0.0,0.0,32.2624,4.2565,-33.0543,1260.780892,0.42062,72.91103333333331,94.7108666666667,12.60335,216,0.015753816077571002,0.0,0.0,49.5564563161,-109.89699536379999,1193,10.61,132.5,-0.67559020761566,0.7372773368101241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2786.9637352177397
154,2011,0.0,0.0,32.3996,4.3336,-33.1561,1274.850326,0.42205,72.8783333333333,94.4719666666667,12.64255,216,0.339549409456499,0.0,0.0,49.5564563161,-109.89561036379999,1174,7.41,113.9,-0.40514158677986295,0.914253955234264,3.1359174781431403,0,0,0,0,0,0,0,0,0,0,0,0,2857.2374066777397
155,2011,0.0,0.0,32.4834,4.3664,-33.1985,1282.654457,0.4225,72.8656333333333,94.3278666666667,12.65745,216,0.644953221642822,0.0,0.0,49.5564563161,-109.89422536379999,1166,3.38,96.3,-0.109734311091045,0.9939609554551802,4.84586892909374,0,0,0,0,0,0,0,0,0,0,0,0,2928.75090513526
156,2011,0.0,0.0,32.479,4.3671,-33.1972,1282.602736,0.42237,72.8693333333333,94.3286,12.65225,216,0.4582959123763429,0.0,0.0,49.5564563161,-109.89284036379999,1166,3.38,96.3,-0.109734311091045,0.9939609554551802,60.781875182645294,0,0,0,0,0,0,0,0,0,0,0,0,3002.41443331526
157,2011,0.0,0.0,32.5301,4.3838,-33.218,1287.887305,0.4224600000000001,72.8645,94.2534333333333,12.65755,216,0.558040015712322,0.0,0.0,49.5564563161,-109.89145536379999,1162,2.74,101.1,-0.192521966525907,0.981292663992245,138.10774040276002,0,0,0,0,0,0,0,0,0,0,0,0,3077.05229433764
158,2011,0.0,0.0,32.6029,4.4084,-33.2499,1295.6287,0.42261,72.8551,94.1493666666667,12.66845,215,0.505673995351117,0.0,0.0,49.5564563161,-109.89007036379999,1156,3.43,116.4,-0.444635179184928,0.8957117602394129,102.642913354546,0,0,0,0,0,0,0,0,0,0,0,0,3153.63809954888
169,2011,0.0,0.0,32.0734,4.1614,-32.934,1237.0953960000004,0.41908,72.9406666666667,94.8860333333333,12.5648,217,0.0,0.0,0.0,49.5573563161,-109.89976536379999,1216,6.08,280.6,0.183951350612721,-0.982935349149554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2577.43833563409
170,2011,0.0,0.0,31.9734,4.1377,-32.9004,1228.886575,0.41832,72.9538666666667,94.9681,12.5484,217,0.0,0.0,0.0,49.5573563161,-109.89838036379999,1222,2.76,136.9,-0.7301622766207521,0.683273773680799,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2645.66602246713
171,2011,0.0,0.0,32.0753,4.2117,-32.9945,1242.513175,0.41985,72.9287,94.88476666666668,12.5772,217,0.0,0.0,0.0,49.5573563161,-109.89699536379999,1204,10.13,115.4,-0.428935133403146,0.9033352928633008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2715.3887276232
172,2011,0.0,0.0,32.31,4.3091,-33.1228,1266.895157,0.4216,72.8883666666667,94.6102666666667,12.62535,216,0.01782226637097,0.0,0.0,49.5573563161,-109.89561036379999,1180,10.16,113.8,-0.4035452963523901,0.9149596678498252,0.865909724569917,0,0,0,0,0,0,0,0,0,0,0,0,2787.4661094264
173,2011,0.0,0.0,32.4835,4.3580000000000005,-33.1871,1283.004553,0.42225,72.8678,94.3511666666667,12.6497,216,0.12413779966792,0.0,0.0,49.5573563161,-109.89422536379999,1168,5.17,119.0,-0.484809620246337,0.874619707139396,1.7528215982341695,0,0,0,0,0,0,0,0,0,0,0,0,2860.72296723956
174,2011,0.0,0.0,32.4791,4.3586,-33.1858,1282.953399,0.42212,72.8715666666667,94.336,12.64455,216,0.128204397789474,0.0,0.0,49.5573563161,-109.89284036379999,1168,5.17,119.0,-0.484809620246337,0.874619707139396,2.6707615638264905,0,0,0,0,0,0,0,0,0,0,0,0,2936.0923610068603
175,2011,0.0,0.0,32.5431,4.3753,-33.2065,1288.988706,0.42222,72.8668333333333,94.2449666666667,12.64965,216,0.13530981637382,0.0,0.0,49.5573563161,-109.89145536379999,1164,2.69,132.9,-0.680720868958918,0.732542898787379,52.827263359267796,0,0,0,0,0,0,0,0,0,0,0,0,3012.37254135431
176,2011,0.0,0.0,32.5665,4.3839,-33.2163,1291.806905,0.42218,72.8662666666667,94.2103333333333,12.6498,216,0.266564847893278,0.0,0.0,49.5573563161,-109.89007036379999,1162,3.42,136.4,-0.724171861437468,0.68961954373567,68.3463287350496,0,0,0,0,0,0,0,0,0,0,0,0,3090.56013052501
187,2011,0.0,0.0,32.0513,4.2218,-33.0133,1236.830185,0.42078,72.9139666666667,94.9019333333333,12.5918,217,0.0,0.0,0.0,49.5582563161,-109.89976536379999,1201,11.06,323.8,0.806960312143802,-0.5906056676199251,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2503.87647408684
188,2011,0.0,0.0,31.9531,4.1821,-32.9581,1227.499618,0.41971,72.9348333333333,94.9798333333333,12.5661,217,0.0,0.0,0.0,49.5582563161,-109.89838036379999,1211,7.04,341.0,0.945518575599317,-0.32556815445715803,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2574.05343816838
864,2011,1.0,1.0,30.6467,3.3346,-32.1731,1062.45921,0.40172,72.8741,95.96906666666668,12.8147,223,0.7783548983497891,0.280099049737601,2.03810627506209,49.5753563161,-110.00364036379999,1361,10.74,349.8,0.984195607969242,-0.177084740319584,171.630455398095,0,0,0,0,0,0,0,0,0,0,0,0,68.8999200452663
866,2011,1.0,1.0,30.6138,3.3505,-32.1807,1060.917431,0.40193,72.8786666666667,95.9936333333333,12.80515,223,2.53517539577479,0.6370949646452571,3.3150466590632304,49.5753563161,-110.00087036379999,1359,11.35,0.9,0.9998766324816608,0.015707317311821,245.556524775253,0,0,0,0,0,0,0,0,0,0,0,0,69.2115955138853
873,2011,1.0,1.0,31.314,3.6034,-32.5109,1133.034824,0.41453,72.8620333333333,95.5397,12.77655,221,0.132584788914755,0.7257304857803321,3.0746251083364804,49.5753563161,-109.9911753638,1312,8.18,293.9,0.4051415867798621,-0.914253955234264,164.561524618497,0,0,0,0,0,0,0,0,0,0,0,0,80.6357432919418
893,2011,1.0,1.0,30.7999,3.5254,-32.2987,1089.833232,0.40394,72.95666666666669,95.8676,12.6733,222,9.23125494083297,13.484934123035801,71.9465593016503,49.5753563161,-109.96347536379999,1350,6.09,110.7,-0.35347484377925703,0.9354440308298672,366.756277785804,0,0,0,0,0,0,0,0,0,0,0,0,90.65238677268542
895,2011,1.0,1.0,31.0374,3.6588,-32.4347,1117.437742,0.40904,72.9421333333333,95.7367,12.662,221,17.6851749805148,13.6006385602037,76.91544666334109,49.5753563161,-109.96070536379999,1322,9.45,110.6,-0.35184164840470195,0.936059535738973,322.283344114916,0,0,0,0,0,0,0,0,0,0,0,0,89.94985812692009
899,2011,1.0,1.0,31.5547,3.8701,-32.6793,1169.865999,0.41709,72.9035666666667,95.3715,12.6653,219,22.678684288625803,13.013110513468499,56.150285405190495,49.5753563161,-109.95516536379999,1272,7.54,308.6,0.6238795967093871,-0.7815204724188181,253.89922489248798,0,0,0,0,0,0,0,0,0,0,0,0,88.7972592354945
901,2011,1.0,1.0,31.319000000000006,3.7843,-32.5215,1145.1014300000004,0.41099,72.93373333333331,95.54356666666668,12.6405,220,10.9822473037578,11.2956469904597,48.8433587314157,49.5753563161,-109.9523953638,1292,7.78,317.0,0.7313537016191709,-0.6819983600624978,338.309165811547,0,0,0,0,0,0,0,0,0,0,0,0,88.2465639385975
904,2011,1.0,1.0,31.1261,3.6997,-32.4172,1125.897494,0.40717,72.9638666666667,95.6716,12.6164,221,0.985521143225014,5.3833563140538,23.2840268557557,49.5753563161,-109.9482403638,1312,6.18,316.8,0.728968627421412,-0.6845471059286881,134.22601586306,0,0,0,0,0,0,0,0,0,0,0,0,87.5613740574231
951,2011,1.0,1.0,30.7511,3.4638,-32.3762,1077.661393,0.4105,72.8578,95.9144,12.81225,222,3.84152104928398,0.911130868755208,4.72897309206382,49.57625631609999,-110.00364036379999,1341,13.32,358.0,0.999390827019096,-0.034899496702501004,240.498219490666,0,0,0,0,0,0,0,0,0,0,0,0,168.910859405325
952,2011,1.0,1.0,30.7471,3.4686,-32.3755,1077.61496,0.41035,72.8608333333333,95.9166666666667,12.80755,222,2.60259726282038,1.1233222069863602,5.488060587602379,49.57625631609999,-110.00225536379999,1341,13.32,358.0,0.999390827019096,-0.034899496702501004,306.308170766555,0,0,0,0,0,0,0,0,0,0,0,0,167.632214574784
957,2011,1.0,1.0,31.0586,3.6143,-32.5515,1114.120233,0.41697,72.8430333333333,95.7397,12.7929,221,12.3229310544643,1.69578482653378,7.2776582618244,49.57625631609999,-109.9953303638,1304,12.88,51.6,0.6211477802783101,0.78369345732584,594.663459846503,0,0,0,0,0,0,0,0,0,0,0,0,175.783921625164
958,2011,1.0,1.0,31.4397,3.68,-32.6429,1149.209169,0.4200100000000001,72.8256333333333,95.469,12.799,220,7.76389312070341,1.6309266765520098,6.92699335835641,49.57625631609999,-109.9939453638,1285,5.58,31.8,0.849892692986864,0.5269557954966779,393.028404779572,0,0,0,0,0,0,0,0,0,0,0,0,177.412714241269
968,2011,1.0,1.0,30.8231,3.4831,-32.2865,1087.14758,0.40422,72.9208666666667,95.84,12.7318,222,1.26656253810597,2.50841989948049,9.40191523075009,49.57625631609999,-109.98009536379999,1356,7.05,125.5,-0.5807029557109399,0.8141155183563191,61.07096689514579,0,0,0,0,0,0,0,0,0,0,0,0,194.042011367114
977,2011,1.0,1.0,30.9944,3.6234,-32.4149,1108.418849,0.40899,72.9290666666667,95.7424,12.68525,221,8.047977715052639,13.1478337951266,59.4740336861723,49.57625631609999,-109.9676303638,1328,7.2,326.0,0.8290375725550408,-0.5591929034707471,469.336479919235,0,0,0,0,0,0,0,0,0,0,0,0,191.788450043448
986,2011,1.0,1.0,31.6371,3.8763,-32.6718,1177.323464,0.41571,72.8901333333333,95.31626666666668,12.67145,219,30.3850494755152,13.030422832880001,55.9063551167719,49.57625631609999,-109.95516536379999,1263,5.51,315.1,0.708339837724529,-0.7058715706786808,275.476635503756,0,0,0,0,0,0,0,0,0,0,0,0,188.862621784781
1039,2011,1.0,1.0,30.972,3.5547,-32.5013,1101.766686,0.41578,72.8366,95.7940333333333,12.81115,221,7.89824401928763,2.01631527222753,9.20202227551272,49.577156316099995,-110.00225536379999,1315,13.76,3.5,0.998134798421867,0.06104853953485701,385.81644603591104,0,0,0,0,0,0,0,0,0,0,0,0,267.684208253507
79,2012,0.0,0.0,32.1561,3.505,-33.8447,1600.526057,0.6895,63.4621333333333,85.6981,12.10905,212,0.020756736557597,0.0,0.0,49.5528563161,-109.89976536379999,1203,8.98,351.0,0.987688340595138,-0.15643446504023098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2968.5920230673805
80,2012,0.0,0.0,32.0923,3.4981,-33.8345,1594.538028,0.68906,63.4661333333333,86.3397,12.09815,212,0.0,0.0,0.0,49.5528563161,-109.89838036379999,1206,8.35,14.8,0.9668233886044592,0.25544575793579,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3028.0244554128003
81,2012,0.0,0.0,32.2072,3.516,-33.848,1605.290821,0.68796,63.4652666666667,85.1102666666667,12.1039,211,0.0,0.0,0.0,49.5528563161,-109.89699536379999,1200,7.05,46.2,0.692143173870407,0.721760228098362,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3089.1348490963
82,2012,0.0,0.0,32.4305,3.5473,-33.875,1626.469184,0.68694,63.4606333333333,82.6207,12.1223,211,0.0,0.0,0.0,49.5528563161,-109.89561036379999,1188,4.5,52.3,0.611527040185831,0.7912235329674899,16.8825381230545,0,0,0,0,0,0,0,0,0,0,0,0,3152.6849448638395
83,2012,0.0,0.0,32.5024,3.5556,-33.8819,1633.249235,0.68642,63.4606,81.7684,12.1254,211,0.0,0.0,0.0,49.5528563161,-109.89422536379999,1184,3.35,35.9,0.810041640445796,0.5863723567357889,34.3082647385036,0,0,0,0,0,0,0,0,0,0,0,0,3217.6434536059196
84,2012,0.0,0.0,32.5025,3.5578,-33.8797,1633.098296,0.68594,63.462966666666695,81.7696,12.1201,211,0.0,0.0,0.0,49.5528563161,-109.89284036379999,1184,3.35,35.9,0.810041640445796,0.5863723567357889,36.139314468167896,0,0,0,0,0,0,0,0,0,0,0,0,3284.83978757618
85,2012,0.0,0.0,32.4783,3.5659,-33.8864,1633.258484,0.68595,63.4628333333333,81.1902666666667,12.1234,211,0.0,0.0,0.0,49.5528563161,-109.89145536379999,1180,4.82,38.2,0.785856893175402,0.618408395357554,35.5807576739389,0,0,0,0,0,0,0,0,0,0,0,0,3353.20213075466
86,2012,0.0,0.0,32.4464,3.5764,-33.8969,1633.877472,0.68621,63.4613666666667,80.9274333333333,12.1314,211,6.434760731974619,0.0,0.0,49.5528563161,-109.89007036379999,1174,6.91,42.3,0.73963109497861,0.673012513509773,121.19602606433901,0,0,0,0,0,0,0,0,0,0,0,0,3423.6212410960693
