spatial id,temporal id,Target,temporal_covariate_0 t,temporal_covariate_1 t-2,temporal_covariate_1 t-1,temporal_covariate_1 t,temporal_covariate_2 t,temporal_covariate_3 t,temporal_covariate_4 t,temporal_covariate_5 t,temporal_covariate_6 t,temporal_covariate_7 t-1,temporal_covariate_7 t,temporal_covariate_8 t,temporal_covariate_9 t,temporal_covariate_10 t,futuristic_covariate_0 t-1,futuristic_covariate_0 t,spatial_covariate_0,spatial_covariate_1,spatial_covariate_2,spatial_covariate_3,spatial_covariate_4,spatial_covariate_5,spatial_covariate_6,spatial_covariate_7,spatial_covariate_8,spatial_covariate_9,spatial_covariate_10,spatial_covariate_11,spatial_covariate_12,spatial_covariate_13,spatial_covariate_14,spatial_covariate_15,spatial_covariate_16,spatial_covariate_17,spatial_covariate_18,spatial_covariate_19,spatial_covariate_20,spatial_covariate_21,spatial_covariate_22,spatial_covariate_23,spatial_covariate_24,spatial_covariate_25,spatial_covariate_26,spatial_covariate_27,spatial_covariate_28
8,2020/05/11,0.16517857142857142,5.72545077413533,1.4698696559011122,1.432429094530792,1.4376179213932503,0.3932846895512934,-24.707936507936502,-5.572757475083057,-32.744505494505496,0.4519851237430572,0.0006355559252574833,0.0006656098962009213,2.9972935541209433,10.46716553287982,1.8386345354613876,1.9235214091492419,1.6679332514624001,11.396315100840743,0.392940030241651,7.3898141732965925,5.142262322256644,3.661905775102284,-105.48623995937497,0.0029851592271669157,0.00029899057940871714,0.00028641310729283484,4.319502749460517,2.213241452937503,3.3031020769957418,4.153374776391025,2.907583886777286,3.414134172692875,3.41052870909104,2.875504846555831,1.261651915912614,0.22611622445046736,2.6600845258443018,2.009262140652179,3.7513406237376725,0.6931471805599453,4.75876055070995,1.3809083308413461,1.3133875903118029,10.995405347585265,4.4927373481729616,6.744408489455134
9,2020/05/11,2.3035714285714284,2.6984807500860595,0.7282385003712155,0.4054651081081644,0.4054651081081644,0.5897688261061103,-27.446428571428573,-11.107142857142858,-38.57142857142857,0.4519851237430572,0.0011069636466027987,0.0016147361383847167,3.4264705457927804,11.377551020408164,4.271444175034904,3.781340805584165,3.73669428857654,13.009380832183933,0.4109250603645788,6.405715942496764,6.582380712511139,3.7284289627272966,-72.65682967875,0.0015313400995882597,0.00026708223268002816,0.00025145563307689173,5.727620901395479,2.1488509930520037,3.339321977944068,4.1470951276076295,2.8972922007407385,3.446011397451948,3.4339872044851463,2.7647455447787554,1.4759065198095778,0.46893550297552844,2.4743191256827193,2.1902559080201263,3.8501476017100584,0.6931471805599453,3.798561445278053,0.058430653114193855,2.1972245773362196,11.257240966111006,4.549137997979492,6.8060270474747835
10,2020/05/11,1.1428571428571428,1.6650077635889111,0.4212134650763035,0.09097177820572659,0.13353139262452257,0.4519851237430572,-23.809523809523814,-7.523809523809525,-35.57142857142857,0.4519851237430572,0.0010779693767984724,0.0014503088100902928,1.5606477482646683,15.205714285714288,4.072683065440922,2.8191256479048588,2.5281293883327054,12.683518305707695,0.41658816238303725,6.476228496546113,6.430601752000549,3.6663596977586574,-75.53323745666665,0.001800991816810971,0.0002364257446580445,0.0002637898334249075,5.588576490548188,2.4188855486902066,3.4719664525503626,4.036008985209137,2.9444389791664403,3.4657359027997265,3.3202283191284883,2.8903717578961645,1.3862943611198906,0.4639161305721488,2.7757362386090416,2.498699971920336,3.6375861597263857,0.6931471805599453,4.149915734732473,0.0005077215178761151,2.1972245773362196,11.026049630544245,4.539180276536414,6.926184414450504
11,2020/05/11,3.7142857142857144,0.0,,,,,-60.0,-26.428571428571427,-58.57142857142857,0.4519851237430572,0.00131452238749897,0.0014136308782736263,0.7621400520468967,14.994285714285715,4.808693950432649,5.03583880983515,4.786777201844177,13.462336621198803,0.42232959500194095,4.111693200556713,9.350643420970224,3.66110164151589,-77.01655992,0.0034164405929359896,,,8.562916371480156,2.2407096892759584,2.8449093838194073,4.297285406218791,2.5649493574615367,3.828641396489095,3.1780538303479458,2.6390573296152584,1.3862943611198906,0.7684778183493957,2.7704359159267664,2.0918640616783932,4.007333185232471,0.6931471805599453,1.8153401715623838,0.04207720146425578,0.6931471805599453,11.320953492344099,4.561212257952682,6.569341158123582
12,2020/05/11,0.49253731343283574,5.008728715825674,0.9167170802071961,0.7621400520468967,0.7651206801850345,0.23963789861907045,-19.8843956043956,-4.567912087912087,-27.413646055437102,0.4519851237430572,0.0007425981834350755,0.0007565720514911531,2.933904361109391,23.422904761904764,2.4494599007922524,2.4832216138499263,2.83202739087217,12.6694933206457,0.3974872994120658,6.685073934266834,5.940860199907008,3.3652508051445755,-82.70074390925375,0.0016725253154536402,0.00029347749929945995,0.0002838940371406533,5.166495667214982,2.683472009826167,3.522666264103676,3.9412629624663342,2.833213344056216,3.4213901386814145,3.323639147316281,3.0046476372119435,1.509040186118403,0.23514682895439207,2.9544474753140455,2.5476945723574733,3.6757337249014337,0.0,4.050132492279223,0.16674415537605564,1.8331783005311717,10.832123852857764,4.43297167459362,7.030713622651082
13,2020/05/11,0.2398921832884097,6.0196354240746786,1.126841766824427,0.9444616088408515,0.9528650196372309,0.057961788054677846,-8.34,3.9227132579650563,-24.72061361457335,0.4519851237430572,0.0009331661893870908,0.0014605484613442513,1.7484421067999778,19.189392857142856,1.2218709714369123,1.7948866310132316,1.7586712281657082,11.099834656865347,0.40804984116636894,5.890871475105426,5.348447740327921,3.4906886079302586,-83.57742992610066,0.0023717125691354707,0.00023995945513274463,0.0002307969198799459,4.451840155709026,2.8959119382717797,3.5798784975831865,3.829270129612604,3.010713827169608,3.484235115969475,3.3197735669605786,2.791666583318433,1.1496959174714978,0.262516091319959,2.9048570710184216,2.685620225977415,3.8789018908368225,0.0,4.544948543418389,2.614815638375406,1.1772025632613312,10.768634068615363,4.424372213536855,6.99101326002641
15,2020/05/11,0.0,2.841581593726733,1.1104467463151124,0.7786693539981072,0.7621400520468967,1.262915339959386,-51.785714285714285,-30.535714285714285,-39.357142857142854,0.4519851237430572,0.0006113924106734945,0.000586662385332021,3.1645704800106587,22.12857142857143,0.20585205420414882,0.028170876966696224,0.028170876966696224,12.557075232024953,0.41142677938545436,7.158145057684127,5.965629502996044,3.0458683413981182,-157.32323648,0.0014446385614810403,0.00011043919570786286,0.00012076034910424458,4.9865274205127035,2.199444334074532,3.374168709274236,4.122932019074013,2.667228206581955,3.3877743613300146,3.490428515390098,2.8449093838194073,1.6863989535702288,0.20396963631654152,2.5273838412816483,2.312535423847214,3.5610460826040513,0.6931471805599453,3.577294710156491,4.2585784439243906,2.501435951739211,11.168847981635341,4.551823082729285,6.67430883467203
16,2020/05/11,0.00974025974025974,5.323706600552856,1.5146038097632617,1.4473190629576653,1.4536986699217043,0.16574501260817748,-14.224603174603175,2.727346938775511,-25.11428571428572,0.4519851237430572,0.0001881013906238306,0.0003659915784626661,3.086783100018721,9.539401993355481,0.4744579795951159,0.6676912736166294,1.1439981673815678,10.59333839705417,0.40007462016524126,7.538098070291919,3.6728422823247744,3.7901581789005165,-114.46012491818179,0.0018942690339187448,0.00022687802173785982,0.0002245195032983804,2.761955112550242,2.4734779539643776,3.4434728648103943,4.040336261774882,3.0931064375791673,3.4132457201783297,3.2754279943731217,2.85699253582233,1.272056171430047,0.3366414937827893,2.6496074243827534,2.2479368949086105,3.952554048535234,0.0,4.8938754141075105,0.5309337566290887,0.888639200543645,10.863139452499087,4.451237587133881,6.8464926560672295
17,2020/05/11,0.5658263305322129,5.777652323222656,1.2772701238599409,1.1289594450574014,1.1442406412925206,0.17904823144898527,-24.768571428571427,1.825187969924812,-29.987463556851313,0.4519851237430572,0.0012401100789379705,0.0017023751993184805,4.348933501252071,14.115771428571431,3.1803271547509655,2.603488780498842,2.3568150503323397,11.735369163601533,0.40472022897507753,6.299508130443799,5.2723965735800995,3.6849622343486867,-89.17833006960784,0.0018530957766717837,0.0002146337066334871,0.00021680492149296531,4.402943788674364,2.353054518683198,3.546993935015541,4.003421802422795,2.9267394020670396,3.4308196376934985,3.342653926049545,2.8649980855505297,1.573505903208037,0.286178758003927,2.762284354445982,2.3974495406759915,3.924881160371515,0.6931471805599453,4.280170530438238,0.15421513861889533,1.6758129813789728,10.937131423752918,4.540800262327886,7.054304027968951
18,2020/05/11,0.18478260869565216,5.332718793265369,1.115548798199008,0.8653242882821275,0.8802450970443335,0.15503759784548637,-11.100974025974025,4.136945812807882,-27.572049689440995,0.4519851237430572,0.0006651908936530423,0.0007941231297023435,3.8272656162851515,13.639769585253456,1.8956437404936235,2.2688558892637967,2.135507957013422,11.194616533150377,0.40641760427293205,5.964645054746292,5.211077770140669,3.6848049939042724,-86.21856844913039,0.0016490449151983237,0.0002496111486315718,0.00024377913947613164,4.379610566155595,2.487530017342538,3.6715840072994115,3.884629466007872,2.998987838013757,3.431881201600757,3.3518092126365,2.7974138817188083,1.3531421538029902,0.21662341180064884,2.9923303635572487,2.5530054018625337,3.739996102465712,0.0,4.1161896649695295,0.27186162720818047,0.8157495026522777,10.933752917880142,4.504984921322472,6.99058773716551
19,2020/05/11,0.06926406926406926,6.031371837699837,1.4393357659213428,1.3141270066914417,1.3218520354515868,0.13731211546442879,-22.60963855421687,6.802739726027398,-23.99440353460972,0.4519851237430572,0.000949532564124502,0.0011791796720447517,4.140795002152801,12.155217391304348,1.582527835871747,1.5762124946274119,1.5175746699673047,10.369742053991114,0.40519781472717387,6.335433683767014,4.009104142696172,3.738381508247077,-93.46551942343434,0.0026851920823701687,0.0003226421940429743,0.000322105473573195,3.2079074879418306,2.138520108600692,3.5767904041818173,4.020958939833568,2.960262094105683,3.351497713109883,3.3379599217458247,2.874534322797538,1.8018098050815565,0.3081662884666264,2.762781233008146,2.36018673070577,4.07753744390572,0.0,4.501514562871199,0.02337812804580419,1.0180082562534802,10.954826984936712,4.544263108071279,7.059144573935561
20,2020/05/11,0.014965986394557823,6.230762622893142,1.5008977438588946,1.4341122354703835,1.4447557805545004,0.16747262605255545,-15.565914786967422,0.3863354037267079,-23.678464818763327,0.4519851237430572,0.0007713700897013307,0.0004457672385452479,3.9853347423033294,13.802390670553935,0.8940033875707224,0.7074180435099333,0.7445901236135213,10.230220337428152,0.4036553045736227,6.657567888824489,3.9289297035005566,3.650278400250461,-98.08455153209523,0.006234957023077982,0.0007303341916938108,0.0006909321715584077,3.0912501374181938,2.3423551058040935,3.4452598345073393,4.0645560510598,2.992871041272959,3.355402726472522,3.316088954818612,2.8945956290123496,1.7885798163106754,0.34329116321127545,2.784107181322732,2.4194788444655453,4.0508735595302685,0.6931471805599453,5.316072679696818,0.1490601849164573,0.664159643686693,10.862622826487307,4.478578349573938,7.149968911819982
21,2020/05/11,0.03333333333333333,5.963212034156098,1.3147687015696414,1.1591662915091965,1.1659230739720763,0.13037515644308525,-10.096894409937889,6.142539682539682,-28.86615186615187,0.4519851237430572,0.0009347646704867697,0.0013579845439636523,3.5053910360440614,15.521035196687373,0.9067212808580044,0.9697940634330466,1.1197899834937632,10.525049665484188,0.40713439001573615,5.796219338519904,4.796794836861565,3.627592809224202,-85.19989061799998,0.002147693784421911,0.00022859012369978368,0.0002446425286843859,3.9820555473815213,2.920379937757279,3.6408702349275757,3.768787537341393,2.9575110607337933,3.4457457579232242,3.3609539234611896,2.853112083611588,1.2431935174792172,0.24467601843501832,3.1041866570092638,2.619704601099444,3.9246101209336173,0.6931471805599453,4.485705172515691,0.16609322145766608,0.8926808662350212,10.719704141599383,4.535449343353617,7.122048447611663
22,2020/05/11,0.16964285714285715,5.1458319660398395,1.2210142701807878,1.0180734261840974,1.0552759751811416,0.1276547841355375,-13.043842364532022,3.0333333333333337,-25.459863945578235,0.4519851237430572,0.001216677924903336,0.0015101477100156184,4.291116200553526,22.406493506493508,1.991415039235051,1.9577616133604232,1.9724700864556786,11.19563820170097,0.4052334240570073,6.51480365895703,5.098034086808726,3.436964297042107,-91.82418665609377,0.0021834137412684827,0.00040815220375489897,0.000384414788492187,4.2955060605162885,2.911246114606724,3.66548287630754,3.750496230640895,3.0188993328355256,3.4941373304445174,3.3187211598379167,2.7388218597689638,1.2070929316621797,0.22434480560904166,3.081585342922228,2.675763723801827,4.087288476497892,0.6931471805599453,4.350790501385522,0.08637604081368433,0.8517522107365839,10.714943325067983,4.503089577637666,6.9924410371487795
23,2020/05/11,0.008928571428571428,4.172187048986035,1.4981072297897702,1.4235385342922617,1.4127276181880462,0.33135713595444244,-18.43035714285714,0.5249999999999998,-28.642857142857142,0.4519851237430572,0.0002984986564378927,2.6790612208170385e-05,3.743181610190884,8.636964285714287,1.1676051601550612,1.2872383350996062,1.1020784966445958,11.33439969505366,0.4112275138350557,7.564073783186274,4.522762099488291,3.799698036529255,-69.523768628125,0.002295780448982284,0.00021186478522995715,0.00022303958878515327,3.9094867919560157,2.1237574254543468,3.5461991950920746,4.042502871878937,2.791931685082912,3.332204510175204,3.446011397451948,2.986313051637499,1.5178707189086098,0.3020670747554913,2.7802299438075018,2.3363824725773363,3.22386336637924,0.6931471805599453,4.425142533213514,0.008045756922407622,0.9409833444645266,10.85004557347983,4.486069261100828,7.069704045968154
24,2020/05/11,1.107142857142857,3.8409872323113943,0.8135722256791674,0.5764795939874275,0.5864630379716106,0.43671765161226883,-24.35357142857143,-5.730952380952381,-37.660714285714285,0.4519851237430572,0.000641345709258615,0.0008269819706341646,1.3169825612296617,14.788253968253969,3.637742789063381,3.6356727433089664,3.4972993955502565,12.436310638343416,0.4116617459091433,6.0025724173248465,6.714795251217629,3.663944154769444,-76.67546760875,0.0018979653607663826,0.00010732780010157478,0.0001376001881648997,5.874325292461378,2.330524461683287,3.4197737672350907,4.080358320247361,2.928969057394309,3.4592042009365116,3.385801696184182,2.7880929087757464,1.3328056761689044,0.3703500113165986,2.668654850636232,2.468099531471619,3.7054087560651467,0.0,4.154817836648433,0.8175793444545643,1.6502599069543555,11.22565664045309,4.536704743383213,6.88467854765216
25,2020/05/11,3.122448979591837,3.828641396489095,0.8266785731844679,0.6931471805599453,0.7133498878774648,0.7903109290135932,-36.7,-14.951020408163263,-40.98571428571429,0.4519851237430572,0.0019524529826000334,0.002093696367060402,3.52995549553402,11.387755102040817,4.439284249942412,3.7149518060755087,4.028045286596335,13.108286040737333,0.41493959936425495,6.322831939420085,7.441172493959627,3.7403656434264216,-71.47067117428571,0.0020375663247202045,0.000288784653796582,0.0002861897009048921,6.611153111944368,2.1467663560660903,3.2205886428718755,4.1960197238688925,2.841581593726733,3.4790398684260895,3.398813590306879,2.803360380906535,1.5040773967762742,0.4674406526100072,2.5855129920827293,2.2019751800948173,3.9360185109843617,0.0,3.903952190756418,0.5091461315693523,2.088330489097082,11.229405196376572,4.569997232958735,6.839407607472174
26,2020/05/11,0.20998278829604128,5.71608740984658,1.3298530502149388,1.1858656030938988,1.1964533144927194,0.34193266220152896,-24.518871252204583,-0.4322344322344326,-35.53721340388007,0.4519851237430572,0.0010864251008633073,0.0014477718869011307,3.645413505753641,8.257932330827071,1.9600705419168702,2.069661576815157,2.736069047502058,11.698846459702867,0.40278881662569543,6.5238439217475,5.253096127717659,3.7851805085161825,-85.18169553542172,0.002148212525438882,0.0002303048710967926,0.00023191537565892602,4.48341490997496,2.2583687901045675,3.5558642793448074,4.014884014377912,2.874177071976184,3.3576944203886425,3.3792720210331897,2.9750376823111577,1.5239587673301032,0.2938380511090813,2.8659782738474466,2.4980726089703045,3.654874033313259,0.6931471805599453,4.555680181828682,0.04037460214330859,1.3112591751769764,10.851303569215707,4.533503512474441,7.076089915029698
27,2020/05/11,0.1855500821018063,5.92920913198498,1.4257360931711873,1.3512030413086205,1.3626172425930607,0.2135741002980589,-24.962406015037594,2.448791208791209,-29.922789115646257,0.4519851237430572,0.0008097132124416467,0.0011810249342934186,3.762836175762822,9.634398496240603,2.1051749037036736,2.080825237409456,1.804833807421907,11.074363297191494,0.40356984954323644,6.819197754343967,4.940070945156263,3.8188548154746167,-94.43095302689653,0.0036412201364866914,0.00036577312308530666,0.00035807678029766495,4.060027743994335,2.092289684157685,3.490183181120927,4.079347610526537,2.9683492634785518,3.3732235296197493,3.3464700873340263,2.8506400585283926,1.6952992030404928,0.296844196746013,2.7069730761546524,2.2989001510076204,4.182839512501955,0.6931471805599453,4.580439601294869,1.1383065319291024,1.2738847935246504,11.013111025639684,4.544916402676599,6.944514964521352
28,2020/05/11,0.11149825783972125,5.471069472325841,1.2837712819335376,1.0950787160867985,1.106225795429973,0.049881363337597635,-5.012053571428572,5.092460317460317,-23.704395604395604,0.4519851237430572,0.00019174740559439144,0.0015067776284710588,3.321026623462458,20.774565826330534,1.414634600437741,1.7451160264962868,1.5988403656556955,10.502903489043208,0.4127313374762905,6.3495501723970005,4.139542440570941,3.490206739780967,-89.64572580048781,0.005131602790687383,0.00031173720949773033,0.0003057935956043679,3.335112994201975,2.9750316822331575,3.5017414387343995,3.85514288858453,3.027538134868882,3.492063109706056,3.291763540616693,2.770299518645647,1.2631616757162667,0.4197174020767715,3.0127256656098034,2.7725887222397816,4.0515728362318235,0.0,4.615193487290891,0.046395125881338,1.0049268045907866,10.594951304730206,4.438033954549675,7.090718605106736
29,2020/05/11,0.08695652173913042,5.975262572531702,1.3576264662503188,1.1918499288704623,1.2164413320077843,0.07188722951331587,-5.32142857142857,8.18106712564544,-20.696825396825396,0.4519851237430572,0.0007591818533759298,0.0007158188848292978,4.453005937695784,14.497142857142856,0.7782416075026712,0.9432445123716775,1.1077130167326938,10.883194219161732,0.40584686735590814,6.393176825048282,4.882032241345887,3.6493892323249,-92.48140764017393,0.0015939090628237708,0.00021735705147332837,0.00021191727899137175,4.175410465316166,2.6276886020084995,3.671467879016238,3.8468674823898414,2.9697453454376768,3.40264560783852,3.3225305386468076,2.908088285440939,1.5031107461451791,0.2754551627600965,3.018478462578458,2.5718817942371817,3.9175727942130414,0.0,4.833825397141397,0.08889802371893499,1.0419652530034575,10.753001341033308,4.465333917067004,7.093828485182705
30,2020/05/11,0.002551020408163265,5.519172587344234,1.5967329605288287,1.5715186775718066,1.5735869306358654,0.2356891103778252,-21.913300492610837,2.4333333333333336,-22.904761904761905,0.4519851237430572,0.0009001969629000653,0.000696490307303557,3.086975753975762,7.392091836734693,0.025190248828558495,0.09773861258207145,0.08494396087967429,9.850599942790211,0.39923099949818514,7.86289467678661,2.0585044217512993,3.849608970120154,-109.70039488214286,0.00500965692020737,0.0005719235564755394,0.0005395590682534646,1.3448062221556363,2.0936261766717923,3.5242048414553446,4.0596421973702865,2.887391129758027,3.279164255725006,3.3976195603142716,3.013431850653392,1.6236225474260568,0.1553294118890247,2.8254774843232364,2.2495986366932046,3.8173197842443076,0.6931471805599453,4.997115838033311,0.011071902841319063,0.5179430915348546,10.807102571646857,4.472091393798538,7.0006893304846916
31,2020/05/11,0.043010752688172046,6.019288141556863,1.5182620317682305,1.4594452427555058,1.463586035421537,0.22171395850461534,-16.49785714285714,2.295604395604396,-23.718295739348374,0.4519851237430572,0.001058834376928211,0.0014851006378342347,3.229284953490735,11.26264014466546,1.4041825640804564,1.2804237144733488,1.161578807661742,9.940051721173607,0.4034043285443044,6.716675740848883,3.8170409346362364,3.721390083462934,-99.03901222387097,0.003561584270914068,0.0004614962834415997,0.0004366147424685148,2.9615922618583226,2.1469996926911272,3.4800814365535833,4.077136415810149,2.962942450731,3.2830110388819347,3.3512237217388967,2.965162207469313,1.830428610387209,0.1947256520902569,2.6827029211379956,2.327854512710868,4.113162799057689,0.0,4.81056964250938,0.09118083218437294,0.926986020990903,10.889096292998596,4.487073827458546,7.082162264690487
32,2020/05/11,0.21008403361344538,4.305993734110575,1.4718165345580525,1.414899171701554,1.4127276181880462,0.2087548138621102,-22.46666666666667,2.4051948051948053,-30.8,0.4519851237430572,0.0006373921910308542,0.0010271199507821413,1.44384952164229,12.863392857142856,2.00872148919805,1.814797645009841,1.969115203967252,12.092308288861595,0.38766222517560117,8.773031046760165,3.9342386387270194,3.6701042158628456,-117.5639935352941,0.0019614666086735927,0.000202255273923924,0.00020192890411382253,3.097429764993285,2.520538729379921,3.496150991664164,3.999926141545131,2.9319777587286286,3.3632307837383046,3.3793927516953026,2.995732273553991,1.1557707025080584,0.12105967066081995,2.8650892625211575,2.3008188281839645,3.531537412795695,0.6931471805599453,5.059107305939272,1.9453599580092145,1.2272296664902032,11.015733924228401,4.472100332840122,6.968292053802883
33,2020/05/11,0.48571428571428577,3.3423568816392217,1.2110902720948,1.0141949468555265,1.019362917013969,0.6567795363890706,-17.86857142857143,-4.154285714285714,-33.67142857142857,0.4519851237430572,0.0008802673835644946,0.00131979513711786,3.5055573969863985,10.454000000000002,2.1698696938868522,2.705311003187268,2.8179310966754487,11.817802355573097,0.4073623992975245,6.797120880821603,5.245386500408304,3.7722774390668996,-71.57765670500001,0.001973842010661202,0.000264967677128112,0.00027253746125416436,4.480050515422481,2.0188950418118026,3.405189402931693,4.132603274339191,2.8094026953624978,3.391147045808654,3.459466289786131,2.884800712846709,1.4586150226995167,0.5337549446421358,2.6977488382423824,2.256541154492639,3.4436180975461075,0.0,4.392501388049085,0.0014205982709876554,1.0647107369924282,11.11323266499008,4.527364549730368,6.970006811954747
34,2020/05/11,3.068027210884354,3.9401938823948424,0.29277114195925197,0.10331761402802594,0.09097177820572659,0.7493603254004976,-41.10204081632653,-10.503401360544219,-43.60544217687076,0.4519851237430572,0.0005992626096121955,0.0028042589189425367,1.872325326272665,14.157936507936508,3.944286027238032,3.9349546841264154,3.4754552801024006,12.957996242427084,0.41214245036456015,5.8585071393824695,7.732176984620422,3.69601495851683,-74.62244971476191,0.002090254047565205,0.00027039359813267843,0.0002838145258939344,6.825081131948209,2.3344528318420683,3.3603753871419,4.108998570609203,2.956892440237727,3.4431615807611875,3.405947984420753,2.7269186854065928,1.3981288187668934,0.3326830904687494,2.643929739027569,2.2804368597710347,3.9374122394329656,0.6931471805599453,3.4182619044203575,0.46725704134067486,2.7454377331738304,11.30806143951169,4.516979048219864,6.818184786091085
35,2020/05/11,0.17316017316017313,5.056245805348308,1.5562631499468444,1.5178707189086098,1.5256680293686415,0.3152016957321572,-21.478571428571428,4.623280423280424,-31.371428571428574,0.4519851237430572,0.001506160373217427,0.002147338889694889,1.807507826196194,16.696536796536797,1.475287899313512,1.685205283887791,1.6086332872915075,11.058760824949042,0.40219186595071915,8.209499446789616,3.602995147400596,3.5423889966056104,-105.88710740909092,0.0012942005002787062,0.0002607547108649118,0.000256965924831502,2.7916723225299553,2.763456238676509,3.437889648462078,3.9708635054510797,2.968080742223481,3.384903742176055,3.324599910789985,2.9571174374262115,1.3938415667552735,0.3468034520646819,2.8371245723190976,2.3909843952585237,4.07548088791096,0.6931471805599453,5.053295747879236,0.020997444011927633,0.7081850579244858,10.685407751927581,4.4903702431027295,6.986471052076686
36,2020/05/11,1.032258064516129,5.315314942916608,1.2131471806019771,1.0776569234921216,1.094764650216039,0.4679854650894982,-31.913817330210772,-1.6805620608899294,-36.62997658079625,0.4519851237430572,0.0014397053536650151,0.0016828350035489514,3.434985170253306,9.475555555555555,3.553371125095958,2.9971103832129016,2.75721195538382,12.660952863297663,0.4066730238844121,6.633454884072411,8.036084207864116,3.750542391593477,-75.47418330774194,0.0025790819220170703,0.00022176689340734396,0.0002207116037584408,7.23390961614521,2.3996532574292684,3.4662398080761996,4.042598420549556,2.8768397516775885,3.4616954932627215,3.383296171332915,2.8082360609700188,1.4859937213429786,0.46047229429634895,2.7327917327687756,2.3852051216818824,3.7399711152716475,0.6931471805599453,4.029911711199216,0.11304742453768281,2.004092104438049,11.016854168502253,4.547427572925864,6.894442867179553
37,2020/05/11,0.16285714285714287,5.410369727495435,1.0750024230289759,0.8730849459986236,0.8724881092157621,0.055569851154810786,-12.812932330827069,5.387669172932331,-27.00466472303207,0.4519851237430572,0.0006642874510073784,0.0007812691160417555,1.362787913444549,16.32349919743178,1.851599469584072,2.045499378107488,2.5312446954041503,11.550569936507141,0.4113428910083722,6.1865791313858045,5.356381466607301,3.5730254547638083,-79.50109873960002,0.0015023089087756827,0.0002870343584716094,0.0002714676118212688,4.572638202921573,2.7399363899645324,3.42282840178845,3.986425220002606,2.9274534328006965,3.4330189939851112,3.342154841028372,2.9030685886905716,1.3711807233098425,0.3227156614464164,2.8607750111080796,2.5827892755898674,3.8431015599617244,0.6931471805599453,4.3097920232595195,0.44518653665046615,1.4350845252893227,10.793262631090506,4.456809604522173,7.021047356476225
38,2020/05/11,0.005390835579514824,5.5157302431532615,1.5757602497104346,1.5471479436579092,1.5499084699106134,0.2957661908517399,-19.165079365079368,0.8285714285714284,-22.867080745341614,0.4519851237430572,0.002546496594516073,0.0028137971863056647,2.6405646225370627,8.00965250965251,0.7418089832633131,0.4333426905957428,0.5461492801875855,9.570883109367768,0.3968525172380304,7.171581609088806,2.2390925795440406,3.858485230454848,-100.2493934356604,0.0049661186682393756,0.00048689846586019226,0.0004669124670935194,1.547294708910625,2.260976625763177,3.436358098328041,4.082991046106931,2.8755879617119278,3.2689230602276838,3.3718398170326,2.9985584647898262,1.918586044780759,0.2376873349394412,2.839127026744054,2.319423657356875,4.352830974035613,0.0,4.90713909794818,0.021130830955375254,0.4956162051024618,10.969409657023023,4.49151280479432,7.095953975948963
39,2020/05/11,0.2905844155844156,4.997212273764115,0.9038763287257731,0.6312026945994207,0.6651618151418749,0.13495083927874885,-13.674350649350652,3.7129720853858785,-28.637012987012987,0.4519851237430572,0.0006682187174880607,0.000728108871830724,3.6759302248604238,12.715736263736263,1.979881271594745,1.8975964483535677,1.7749084571986549,11.796859784725566,0.40739637555904584,6.140587919617318,5.686003174336558,3.6966161935366566,-82.83540800659091,0.0016706773865688314,0.00021352900211477944,0.00021836683251706739,4.883455462426206,2.423796588195043,3.6924243000804764,3.8829686214008867,2.976804263668472,3.4299467949481413,3.3590329460669177,2.8197541906822114,1.4143073973475646,0.3160028877402098,2.9548830696614337,2.546956280751882,3.7049429247808114,0.0,4.136195103535539,0.10214289716493999,1.3919600986555682,10.921882891710062,4.528954904267325,7.039165246839156
40,2020/05/11,0.020408163265306124,5.505912087472616,1.3196509670452146,1.139805271877465,1.163846300734376,0.043564057230693336,-2.6944700460829485,7.903854875283447,-24.051260504201682,0.4519851237430572,0.0011656315729456368,0.0009959695275342123,4.276390507846546,17.223697478991593,0.8562688968053904,0.7312376450370328,1.0251463253105595,10.843667026311332,0.404254030497997,6.79216935712335,4.2811881438776185,3.5695866225195614,-97.2513995677922,0.0022815049619056304,0.0003855659905475572,0.00037445857371662893,3.4641597424802284,2.644976695770827,3.595638560430988,3.901526551450914,3.013112820502337,3.4289472946150577,3.300635339702882,2.878760596968487,1.3991977659557984,0.27769799579856375,2.946686704015475,2.6015346174557243,4.157664809097318,0.0,4.654394758024582,0.005080565974558541,0.797858134648976,10.768316554785683,4.399672836143407,7.111687038948543
41,2020/05/11,0.05158730158730159,4.897839799950911,1.4505139538541842,1.3285355269676984,1.3530962917102949,0.21576949086149472,-22.38961038961039,-0.28847926267281115,-30.287445887445894,0.4519851237430572,0.0004584939595191552,0.0006423368919406335,3.7971464561308546,9.557142857142855,0.9413704162711785,0.9650077071243569,1.2338053841146166,11.664862506029877,0.40453848016757693,7.8884600450790225,4.8030339322676845,3.7953184032345493,-121.47691959722222,0.0015334882724400468,0.0002105544649605532,0.00020778264559266076,3.9428067313621575,2.4076955773966624,3.3445290437937896,4.1032400648456555,2.87481934488868,3.3682532259428015,3.34599783230754,3.002652716398565,1.5522794985941517,0.29764432592057727,2.7352612274670767,2.4014243916616063,3.3881496662696797,0.6931471805599453,4.822530090062062,0.3711662263590432,1.3793256918037973,10.909243638673933,4.51052071288463,6.986188780489758
